participantID,responseID,prompt,slang,meaning,exampleUsage,whenWhereUsed,additionalNotes
A1407,R_1ineKeypYyeyZX2,Very Good,beaut,,That's a beaut,Often over the years in regard to some object,
A1408,R_AGxkJ1W2JQqwdwt,Very Good,Beaut,,She's a beaut,What a beaut car/goal/cake etc,Expression of thorough approval / admiration
A1409,R_0MKMrQtATNGUjHX,Very Good,you beaut,,,,
A1410,R_2Y52KV9EpegfC3n,Very Good,Bonza,,It means great,Back in the 60's and on and off over the years,No
A1411,R_1otdVqOSmIwywog,Very Good,Bonza,,That cake you made is bonza,Mostly on TV actually and not in real life,Bit outdated?
A1412,R_e9ZjRl45K6grgfD,Very Good,bonza,,That was bonza.,,
A1413,R_2tLHiRDxi9GEpl1,Very Good,Bonza,,That's a bonza set of new tyres mate.,Growing up in country Victoria,
A1414,R_3iKLV97XNYJcY4Y,Very Good,Bonza,,That's a bonza jumper.,By older regional people.,No.
A1415,R_3iOqZIQlLS0bjcK,Very Good,bewdey or bottler or ripper,,"Bewdey mate, she's a ripper I reckon","General conversation for most of my life, esp. outside professional circles","Applicable broadly, very useful, conveys to another Australian the general gist of what's intended"
A1416,R_1eqKAvImGBwWbFl,Very Good,"Bonza,",,She's bonza mate,Pubs,
A1417,R_2Ubi2rUD9WJGT1K,Very Good,Bonzer,,The sangers are bonzer mate!,My grandfather (b 1896) used to use it,it's my favourite and I still use it (to people's surprise I might add)
A1418,R_3j7mHzFvyVQq2qn,Very Good,Bonza,,"Bonza party, mate!","Advertising, and used by older people in rural areas",
A1419,R_22yKpfilChdwgrN,Very Good,Mint,,That shit is bloody mint,Friends,
A1420,R_3GCdNDyfcRthC0J,Very Good,Grouse,,That's grouse,In international depictions of Australia and in local depictions of 1980s bogan culture,I've never used this word
A1421,R_3fPh5gwPHzhzvZ4,Very Good,Bonza,,Bonza bloke,"Growing up -quite common, less so today",Older Australian expression
A1422,R_cViEG6WyDyFhNO9,Very Good,As fine as a fairy's fart,,"When referring to something particularly delicate, dainty or minute",Cannot recall when or where I heard or read it,
A1423,R_2tg2stw3j5cHfq2,Very Good,Grouse,,This sandwich is grouse,"Frequently, every where",
A1424,R_3e9QAN21E45sH6Y,Very Good,Bonza,,She's bonza mate,Describing a car,
A1425,R_rjZkLRsO6XRh1ex,Very Good,Ripper,,That's a ripper chook,Last week at work in 4051,No used commonly
A1426,R_1FDlW5W2PBODZo0,Very Good,Pearler,,"Your blue heeler is a pearler of a dog, I wouldn't mind a pup out of that litter.","First time was in the very early 1980's in Canberra, Scullin to be precise.","I feel it's a complimentary expression. As soon as I heard it, I loved it. I only seem to use it for things with character, such as animals or cars"
A1427,R_3sh38gYlMfBZLqm,Very Good,beauty or beaut,,She's a beauty mate,A person talking about their motor vehicle,
A1428,R_1Lu06Fa2IO5tIhf,Very Good,Beut,,That's a beut fish you caught mate,Older male Australians expressing admiration for something,"Its innocuous, it can be used ironically but i think rarely is"
A1429,R_3nuzCE03w7Cc6ia,Very Good,bonza,,It was bonza tucker.,,
A1430,R_2zIpRYKEDZjzyK0,Very Good,Bonza  (and another is grouse),,That's a bonza meat pie.,Not recently,It's a great word and I'm sorry it's being overtaken by American slang
A1431,R_2uJS8tCqbk9j5aA,Very Good,Bonza,,We had a bonza of a time at the concert.,"Commercials growing up, Aussie tv shows",
A1432,R_3HjGkjZC08nSdTi,Very Good,Beaut,,Telling someone you've just got something you wanted reply 'you beaut',"Moreso from friends who live or come from a rural area. Wodonga, Shepperton etc.",It seems more common to hear 'you beaut' rather than 'beaut'
A1433,R_2X598x8UEiLis2q,Very Good,ripper,,What a ripper mate.,Victoria,
A1434,R_3qgNFx4GfGYQ8gr,Very Good,Ripper,,It was a ripper of a day,"Ironically, among Australian friends","I feel like it's making a comeback asca legitimate slang word, having gone out of fashion but being maintained jokingly."
A1435,R_2fcqjVTYywt0Gel,Very Good,Heaps good,,The Crows played heaps good on Friday night.,Everywhere in South Australia,
A1437,R_1ONtfKHClfrnl2f,Very Good,grouse,,That was a grouse meal,"in a pub, on a worksite",
A1438,R_6upEScBmh0VDDhv,Very Good,Bonza,,It was a bonza day,My grandfather,
A1439,R_1OCSkhSEPqzxJq3,Very Good,bonza,,,,
A1440,R_sHw0zY3R9j21i6Z,Very Good,Ripper,,'Ripper party last night!',Generally used by young men when socialising in groups.,Not used as much now as in previous times.
A1441,R_1GB5vbCj0uSs4uv,Very Good,"Bewdy, Bonzer, Grouse",,That's grouse!,"First two are a bit outdated, but grouse I still use myself",
A1442,R_3PtsXcjSsjKk6lN,Very Good,grouse,,That's grouse!,"When I was a child (in the 1980s) it was used at school. I now hear it used by people my age who assign it the same meaning, but use it to consciously refer back to our childhoods.",One of my friends used the word stating that he's 'bringing it back'.
A3019,R_1pGY4HrtoAMpMfx,Very Good,beaut,,That's a beaut sunset,Used by older people than me,
A1443,R_yt4eEqUJQis316h,Very Good,bonzer,,It was a bloody bonzer party last night.,Older Australians,"It should be taught in school! lol Better than the American ""awesome"""
A1444,R_5vEcENLTIdymmZ3,Very Good,Bonza,,We had a bonza time,Not sure,no
A1445,R_302Kypy9w3xtSr9,Very Good,Bonza,,Bonza mate!,Can't remember,
A1446,R_1CsykeSBFtA3rge,Very Good,Pearler,,Is a pearler of a day,"Can't remember, way back",
A1447,R_2YJslEL4mefIX6Z,Very Good,it's the good mail,,"""Any good?"" ""oh yeah...it's the good mail...""","by ex prisoners, knockabouts & the criminal milieu",enough said already
A1448,R_2taiX582H6QOBTS,Very Good,Bonza,,It was a bonza day!,Years ago. Probably in Melbourne.I suspect,"I suspect many people know if but that it's fallen out of favour to use, except as a joke"
A1449,R_2SDheQaNMcB05vf,Very Good,"ripper, top shelf, top notch, bonza",,"""that's a ripper effort"", ""that's top shelf, mate"", ""top notch, sir"", ""bonza""","Sporting fields, conversation between colleagues","Bonza feels like it would only be used sarcastically/ironically to express apathy at the ""goodness"" of something"
A1450,R_OHzssJtw0DHA52N,Very Good,Bonza,,That party was bonza mate,On television,I think it's a bit old fashioned
A1451,R_23WWP9JeT63CYpV,Very Good,Beaut,,,When I was a child. I have only heard it more recently in Australian movies set in early 20th century,
A1452,R_82CqFj0D79dtKI9,Very Good,"top notch, bees knees, grouse",,"That's top notch, she's the bees knees, that meal was grouse.",growing up,There are three expressions listed here. Separated by commas.
A1453,R_3qO0XTCE9jHHnr0,Very Good,Brill,,That's brill,Maybe a bit dated now just general conversation,
A1455,R_3OdeiaVnVFoWJrk,Very Good,Bonzer,,We had a bonzer day at the beach.,I heard this word when I was a child in the 1960s.,I haven't heard it used for a long time.
A1456,R_Z4bQMzpkMLJvvwZ,Very Good,bonza,,It was a bonza day,in my childhood,
A1457,R_1q52sPrviVKaiSV,Very Good,Grouse,,Grouse game of golf today.,From my dad but I use it often.,
A1458,R_3st4xbF29sfQ8sK,Very Good,bonzer,,,ages ago,
A1459,R_vZ8Ce49Su2mcYhz,Very Good,Bonza,,It's a bonza day,?,"I would guess it's the BON part of the word that gives its ""good"" meaning"
A2514,R_a9OF6At8jhwMArT,Very Good,good on ya,,good on ya mate,after doing something worth recodnition,
A1460,R_27HF0N3OFyAzoah,Very Good,Bonzer,,That holiday was bonzer,"I used to hear it used when I was young, in real life and on tv",
A2250,R_1Dw13j6vPNYT5mi,Very Good,Grouse,,I had a grouse day today,i dont know,no
A1461,R_24ixL6Ek4WjlU2f,Very Good,you beauty,,you beauty!,"mostly by my grandparents, and in some ads that feature farmers","it is saying a thing or outcome is good, it has nothing to do with looks"
A1462,R_2bJm7OsrX6fa2YZ,Very Good,grouse,,That new decking's looking grouse,old mates on talk-back radio,
A1463,R_86bEmGIq7Q5Gcgx,Very Good,Schmiko,,That sleeping bag is pretty schmiko,Not sure. I feel like it's just something people (including myself) say sometimes.,I don't know if it is just Australian. But it feels Australian.
A1464,R_1jpS3qqQSos4ySg,Very Good,bonza,,The gift was bonza,Very common in my early years. Not used often today,As a word it's bonza
A1465,R_1eJlFiSdBK3HjnC,Very Good,Bonza,,What a bonza day,Around. Regular use.,No
A1466,R_2aytvsVndLL2nsG,Very Good,Bonza,,,,"Used more as a joke, or an affectation of a strong Aussie persona."
A1468,R_wSO8iFwuoYVNZkt,Very Good,"bonza, beaut",,That was a beaut meal. This is a Bonza day.,"All over the place, for many years",
A1469,R_wSQJTGiCSSEdUMp,Very Good,She a beaut.,,She is a beaut (referring to a car),At a car show and friend's place dad talking about his car.,
A1470,R_2TH3m2g5GIzfo5m,Very Good,grouse,,That was a grouse meal mum,growing up it was common place. Not so much these days,no
A1471,R_3EYiXfxCFa5qDS7,Very Good,Bonza,,That was a bonza dinner,in casual conversation - usually with people who use Aussie slag a lot more,
A1472,R_2SIB0Pt0zieP1YS,Very Good,Bonzer,,I had a bonzer weekend,By colleagues at work,
A1473,R_R2MAPhUA99Yvb5D,Very Good,Grouse,,That new burger place is grouse,I use it quite frequently,
A2852,R_2AYVtxECxeTwpaZ,Very Good,iss lit,,'just picked up a 3 5' 'iss lit!',me,its lit
A1474,R_3kG0WZRlOxddPtt,Very Good,"""the bees knees""",,,,
A1475,R_2YbIP4dGHZR3fba,Very Good,Bonzer,,,1970s,
A1476,R_6DwAm6juc5P1zCF,Very Good,Fair dinkum,,That person was fair dinkum,Husband,No
A1477,R_3n93uJLdY9g4tbI,Very Good,Heaps good,,That's heaps good.,Various situations when something is very good.,
A1478,R_330S1VvNCrtyhpO,Very Good,Grouse,,My mate's bike is grouse,Bogans use it,"Not super common, might be a bit dated"
A1480,R_3fqUDzAJSYojjDp,Very Good,impressive,,someone says that some work is impressive or art is very impressive,when I was at home doing my work,NO
A1481,R_1PbAVFkQDcWq90s,Very Good,Banger,,That's a banger.,Started with music but now with anything.,Probably originates from head-banging
A1482,R_1lnjtGZnYGrJXXC,Very Good,Bonzer,,,,
A1483,R_3gYtl19ap3DXsOX,Very Good,"bonza, grouse",,,,
A1484,R_3HNU8NdSUV3ocMv,Very Good,Bonza,,That's a bonza hot you got.,Races,I don't hear it as often as I used to. It's vintage Bazza McKenzie.
A1485,R_2dDXYlgt9Y68B3S,Very Good,Bloody pearler,,That bike is a bloody pearler,Rural Tasmania,Yeah nah
A1486,R_3nfk9ubco2JslZX,Very Good,bonza,,a bonza meal,"at home, when I was a kid",no
A1487,R_agbzoUWfQ4GL3C9,Very Good,ripper,,you little ripper,"my dad, in sport",
A1488,R_3P4UMJFPBv6vLVP,Very Good,deadly,,His concert was deadly (meaning excellent; not terminal).,From the late 1960s.,"It has currency in the NT, particularly among but not exclusively to Aboriginal communities."
A1489,R_1diZ011bCxgbFKp,Very Good,bloody beauty,,"She's a bloody beauty (usually pronounced ""bewdy"")",Not often! Can't remember details,
A1490,R_2wRytkjEhx8Wj6P,Very Good,Beaut,,she's a beaut shiela,around,
A1491,R_2UVMOrXf7PcDUKK,Very Good,grouse,,That's grouse,Family discussions,
A1492,R_afqJdjerqMVhmNP,Very Good,Good as gold,,It's as good as gold,Generally after you've finished fixing something and it's might look shit but is working well. Or sometimes when it's gone to shit as a bit of a joke.,
A1493,R_2qCuKyUBe0OpMYr,Very Good,Grouse,,Grouse pants there shagger,"I use it all the time, and am trying to get others into it","Always gets a laugh, especially in meetings..."
A1494,R_3MEEzQW7W7jIYS9,Very Good,grouse,,that's grouse,"mainly used by older people, people my age use it somewhat tongue in cheek",
A1495,R_VVwafSkynFWHcOZ,Very Good,ripper,,a ripper day (particularly good weather),"random people, but maybe in particular sports commentators",no
A1496,R_ueazjwcceGwiXV7,Very Good,ripper,,he told us a ripper yarn,my mother says it,
A1497,R_2aODfCGecCCYCdc,Very Good,bonza,,the cake is bonza,growing up - round school/mates,
A1498,R_R4EG4drXV8jAX2V,Very Good,Rippa,,You bloody rippa!,Someone bargains for an impressive deal and the term is used in a congratulatory sense.,It's a bit of a rippa.
A1499,R_3Ol7gus1EU67SqF,Very Good,Rippa,,It was a Rippa of a day.,All over,
A1500,R_3CZBWhkkddEvvqu,Very Good,Bonza,,The event was bonza,Not for a many years,
A1501,R_8bQMhJ5JIrhmBCF,Very Good,bonzer,,"bonzer party, bloke, time","C J Dennis, generally throughout most of my life",
A1502,R_3hhgy0CM2MUuhRd,Very Good,cracker,,"Thanks Liz, that was a cracker of a meal!",parents,something to do with cracker night maybe?
A1503,R_6qZkUKbTB44EyDT,Very Good,Bonzer,,Bonzer girl,Sentimental Bloke. CJ Dennis,
A1504,R_T1s94vLqI9GZPNL,Very Good,Bonza,,Thats a Bonza car mate,By my older brothers when we were young,Rarely hear itnow sadly
A1505,R_1rvtK3ogHOgklAW,Very Good,bonza,,'Ave a bonxza day mate.,,
A1506,R_1CKfgEcc2LpLegt,Very Good,You bloody ripper,,"You bloody ripper, she's won the race!",From a pie ad in the 90s and in sports commentary.,"You can just say ""ripper"" too."
A1507,R_vVOqU6mNKvTLh0l,Very Good,Ewe beaut,,That is a ewe beaut kitchen!,Advertising and in the community,Not actually sure if it's ewe or you. Can apply to person or thing.
A1508,R_1n0VPikvcAgZLpj,Very Good,Bonza; you beaut/beauty; grouse,,,More on Australian TV than in real life,
A1509,R_2ZI8X7k4CCzcKL9,Very Good,heaps,,That was a heaps awesome part last night,Heaps was common in Adelaide in the 1990s,"If you want to confirm someone is from Adelaide ask them to say, ""The wool was heaps cheap on sale"". Wool and sale will have ending sound."
A1511,R_3z1WNu1ad36fySd,Very Good,You beauty or you little bewdy,,"When something tricky goes your way, like winning a bet or seeing your football team score","On Australian TV shows, at gatherings of people watching sport",It sounds more compelling and meaningful than it looks as a written phrase.
A1512,R_bwL7b6O5pA7Xdux,Very Good,Beaut,,That's fucking beaut,By really ocka people,
A1513,R_eYbbsvWck28XKX7,Very Good,Grouse,,That was a grouse game of footy!,General conversation,
A1514,R_2QicAAj5yLqh9wz,Very Good,Bonza,,,My father used it in the forties and fifties.,
A1515,R_31zsqbbXEKN0sEC,Very Good,bonza,,she was a bonza woman,older men usually,
A1516,R_3R3ewehrJrAtwBG,Very Good,Bonza,,It's a Bonza day,"1980's Brisbane, Melbourne, Darwin",
A1517,R_3P4rAx7xpTL6mXm,Very Good,Bonza,,That was a bonza feed.,School friend loved the word.,Makes me think of an old bloke in stubbies.
A1518,R_WxShS0PfRk4gKbf,Very Good,sic,,That's a fucking sic commodore mate,While growing up and at school,"its important not to pronounce it ""sick"". It's ""sic""."
A1519,R_1LnFIps5et7fWlY,Very Good,Beaut,,,,
A1520,R_1BP29w7LWEOOvu8,Very Good,Beaut,,She's got a beaut new car,in conversation,
A1521,R_1joVksa9iiyFhOK,Very Good,"grouse, bonza, beaut, ripper",,yes,In both speech & print in years past. Less so now.,no
A1522,R_bBkXElAnTTvcJ3j,Very Good,Bonzer,,That was a bonzer party,Movies,
A1523,R_25yL6PJGU59U2fQ,Very Good,Pearler,,Its a real pearler,Husband,No
A1524,R_1dg0Rwix3qboHBF,Very Good,ace,,,,
A1525,R_oYK220ZnvPhhJm1,Very Good,bonza,,,years ago,
A1526,R_2Sw2gtt9GojAF5r,Very Good,ripper,,that bowl was a ripper,paying bowls,
A1527,R_1GB52R299H3zSUS,Very Good,bonza,,,recently,
A1528,R_R90Do39JQK8HIbL,Very Good,"Bloody awesome, mint, ripper",,,,
A1529,R_85FmZp7LVugQ2VX,Very Good,bonza,,Thats bonza!,"child in qld, 1980s",
A1530,R_6ojWq04Bw4JfM9H,Very Good,bonzer,,"It was a bonzer show,",Wonthaggi 1950,
A1531,R_2fwdrCcQLV1kqOv,Very Good,shit hot,,That's a shit hot deal,,
A1532,R_1jJ1ldsws6zbHu6,Very Good,You beauty,,You beauty,Sport,Mo
A1533,R_1lai3hHoleFwdwP,Very Good,bonza,,"Bonza, well done!",from childhood,
A1534,R_2txnTTwCkiaO00R,Very Good,You beauty!,,You beauty!,I've used it.,No.
A1535,R_tRFHbYLpjLkwtXj,Very Good,Beauty,,She's a bloody beauty,When I was a child,
A1536,R_2X1lcBCSDNEE0xv,Very Good,Ripper,,Its a ripper idea,Growing up,It still occasionally pops up in conversation
A1537,R_WrpeeatWX6Shn9f,Very Good,Bonzer,,Bonzer!,30 - 50 years ago Brisbane,Sort of said in jest
A1538,R_3lM6cPsOH5DVtsP,Very Good,Bonza,,That's bonza mate,In the Riverland - as recently as May when I last visited my parents,
A1539,R_1GZXIWu5raLYkx2,Very Good,you beaut,,,"It's easily understood and is inoffensive, so forever, and all about",no
A1540,R_2aRKCB5er5UdZKp,Very Good,Beauty or beauty nuke,,When someone does something that pleases you & you wish to express your pleasure,"Family gatherings, friends",
A1541,R_1exbnQoMidWctHN,Very Good,Bonza,,That's a bonza idea.,On film and television in the 1970/80 s,Seems a word used mostly by a male
A1542,R_2sSV2rtjvymL0yY,Very Good,bonza,,It was a bonza day at the beach,When I was a child and teen,Have not heard it much in the past years
A1543,R_1dnlJ0ZhfB1MyKO,Very Good,Ace,,,,
A1544,R_QgqKN3FMxxU9zzj,Very Good,Bonza,,That's bonza mate!,1980s Victoria,
A1545,R_CmJbRyjsHaTTR9T,Very Good,Bonza,,That's a bonza chook,When I was younger and growing up,It isn't used much anymore
A1546,R_2YLXIovk24wcaC1,Very Good,Bonza beaudy,,In reply to someone telling you something good - 'Bonza beaudy mate!',"Can't remember exactly, not very recently.",
A1548,R_6mPQb8J6n5OfwOd,Very Good,bonzer,,bonzer feed,"not often, at home and fiarly recently",
A1549,R_3eaSPvxmAGqqyFw,Very Good,You beauty,,"""Caught a 102cm barra yesterday mate."" ""Youre kidding you beauty!""",Daily when impressed over anything really.,Is safe for all ocassions and crowds.
A1550,R_3gMcgjFQjVC2fOF,Very Good,Bonza,,"Dinner/party/movie etc was bonza. ""A good sort"" of person","Frequently in rural 1970s, not so much Metro Melb in 1980",
A1551,R_1Crtb3citJbN2Ld,Very Good,Bonza,,A bonza party,"Probably only on TV, or maybe when I was very young.",
A1552,R_WBBOW9kBeDDCFqx,Very Good,Bonza,,What do you think of my new house? It's bonza!,Often and at various places,
A1553,R_88uJnw9jSDiyDf3,Very Good,Bloody hell,,,,
A1554,R_2aLWp3zuFHQwLmw,Very Good,Bonza,,The party was bonza,I heard it a lot growing up in the 70's & 80's,
A1555,R_3fcIykjfRg5AhIO,Very Good,bewt   ace,,What a bewt idea.  In response to information - Ace! (an affirmation),growing up/during childhood years in Kangaroo Flat (a suburb of Bendigo),Also used as to describe something - What a bewty! ie in response to someone catching a big fish or in regard to other animals or cars. An expression of admiration.
A1556,R_26kUSCv9RHm6DeP,Very Good,ace,,that shot was ace,childhood,could have been cool or massive
A1557,R_1fZNmpOc8g0v89r,Very Good,Bonza,,,As a child,Have not heard it used for a long time
A1559,R_2XjGCSLX755Pxq7,Very Good,Grouse or extra grouse,,Darlin' that lamb roast was extra grouse.,Growing up in the 60's and 70's,
A1560,R_3kzFhvcO9xqMFzI,Very Good,Ripper,,It's a ripper day today,Socially,
A1561,R_1H0qnWVrgGgOmWr,Very Good,Bonzer,,"""I'm pleased to inform you that it's not arse cancer."" ""Bonzer.""","It's mainly just when I say it, tbh, but a couple of mates deploy it from time to time. Sometimes ironically.","It's a bit old-school and quintessentially Australian, and I feel it's my patriotic duty to keep it in circulation."
A1562,R_1IMJT52f9ufjQGS,Very Good,bonzer,,that was a bonzer fireworks show,Everywhere. Particularly my father's generation (b. 1917),"Interchangeable with pearler, and bosker (C.J. Dennis, Song of a Sentimental Bloka)"
A1563,R_Y4f7ThwZR9ltCV3,Very Good,Tops,,That car is tops,,
A1564,R_3feD2y5H8IgkmIp,Very Good,triffic   bonza,,,,
A1565,R_1laEIyMLO9HzSiM,Very Good,bonza,,That party was bonza!,casual conversation,not used as frequently anymore
A1566,R_2106lNtpbSFyXhB,Very Good,"Top notch; bee's knees, duck's guts",,,Informal. 40+ demographic,
A1567,R_3nl5hFjvJcL2bHT,Very Good,Bonza,,The barbie was bonza!,,
A1568,R_3dK8jix2nU5lO7Y,Very Good,Bewdy,,She was a right bewdy,at home,
A1569,R_2zkYha4mMlhzdrx,Very Good,Corka,,What a corka!,At a sporting match,
A1570,R_eE8j2DQeR8XQagp,Very Good,Extra grouse,,"An Ekka strawberry icecream is extra grouse: when they cancelled the Ekka, they had to offer a chance to buy the extra grouse Ekka icecreams.",My dad used to use it. My brother used grouse. But if something was very special dad would say extra grouse.,
A1571,R_12s8wb2IzoRDbD3,Very Good,Bonza,,It was a bonza footy match,Childhood mostly Queensland,
A1572,R_3jTN3Y2lAkcY6Yq,Very Good,Bonza,,Bonza mate!,My uncle uses this when he's pleased with something or a deed completed,No
A1573,R_2qem2Zfv4XcE2e2,Very Good,Bonza.,,She's a bonza Sheila.,"Not so much these days except with irony, but in 1969 a lot of people said it.",Maybe it's spelled bonzer?
A1574,R_1KoIogW0Wv4kIM2,Very Good,Awesome,,That's awesome,Looking at things and commenting to others,
A1575,R_1gN4kuHbsinFPhU,Very Good,sick,,"that's sick, mate",when someone does or has something really cool,"More often used by young men, especially second generation Southern European / Arabic migrants"
A1576,R_3dLhYz2pCvk012t,Very Good,Beaut,,That cake was beaut,"Home, tv, out and about",It's adorable
A1577,R_1gLugXMr3sAlPFJ,Very Good,bonza,,she's a bonza sheila,fremantle when I was a kid,"an overseas friend had a stuffed bear that sang g'day, g'day, its a bonza day"
A1578,R_1HnvbabHkdXogPE,Very Good,Scrummy,,That cake looks scrummy,Use it fairly regularly,
A1579,R_0SNBafqtvxIeD1D,Very Good,"mint, in mint condition",,Your new couch is mint. The old car was in mint condition.,By friends,I have always assumed it is derived from new coins being minted.
A1580,R_BMvTPKCzTldt9El,Very Good,Corker,,That shot was a real corker,Everywhere,It's a corker
A1581,R_2ZX5eIdQBtGMtqH,Very Good,Bonza,,Bonza day - great day,Informal talking,Nah
A1582,R_ugfgAI1odHD1ekp,Very Good,Bloody oath,,Bloody oath that's good,In general conversation at the pub.,
A1583,R_bHJjN1Ug7aKJuVP,Very Good,grous,,thats grous mate. you did a good job,70s,
A1584,R_2SeIZiHhDzx4eAk,Very Good,Bonzer,,That's bonzer,Not heard lately,"Out of use, but I remember it being used commonly"
A1585,R_3nSPja7TkjB25gB,Very Good,bonzer,,He's a bonzer bloke.,"Was once common, now rare",
A1586,R_2tgR43F8fcfOVb9,Very Good,Grouse,,,,
A1587,R_3lra9lmuGskTsHf,Very Good,grouse,,That's grouse.,A friend of my often uses it.,
A1588,R_R2f69l9XuNAyvwB,Very Good,Bonza,,That cake is bonza mate!,,
A1589,R_AsWKhEbwWtaQ7D3,Very Good,Duck' nuts,,"Wow, that Holden Torana is so grouse I would call it the duck's nuts.","Work, literature, films",People sometimes say guts instead of nuts if they want to appear less crude.
A1590,R_cSEUruYHW1GU0E1,Very Good,"epic, bloody ripper",,"that was a bloody ripper! Ripper, mate. That was epic","Often (epic), casually. At work (ripper) but usually with people who are not from Australia & it is a parody of Australian slang",epic is very casual
A1592,R_32OV4ZwyPhUP2sO,Very Good,Ace,,"Geez, that's ace!",Growing up - at school,"Haven't heard it with younger people, but people in my age range still say it (not often though)"
A1593,R_21h69ds9T2gtu95,Very Good,grouse,,,,
A1594,R_21FXccPXczAIWPL,Very Good,Schmick,,Geez those new duds look pretty schmick,Social conversations,
A1596,R_3qTMPM8ETSaIGwb,Very Good,ripper,,you fuckn ripper,when my multi got up,captures the jubilation of a moment
A1597,R_xlbnZJZv3ChtlTz,Very Good,Grouse,,That's grouse mate!,I associate it with being a kid in the country and hearing adults around me use it in conversation,
A1598,R_268YCidWR6tD7ZA,Very Good,"Heaps Good (sometimes ""heps good"")",,That dinner was heaps good (or dinner was Rah heps good),Brisbane in late primary early high school c1991,"There is a whole slang language to go with it called ""Prep Speech"" but I was isolated from it until fairly late"
A1599,R_1JLbo2V2Gdx81M4,Very Good,"stunner,",,That new jacket you bought the other day is a stunner...,Often; conversations with friends & family,
A1600,R_21ocoynvxLCOG1l,Very Good,Bonza,,Bloody bonza mate,The pub,I dont use it
A1601,R_3LhuxRmqlerXJ22,Very Good,Bloody good,,He did a bloody good job,Construction industry,
A1602,R_tXus6w1hFQQziUN,Very Good,Bonza,,That's bonza,Rarely. Seems a tad old,I hear 'gold' instead of bonza these days
A1603,R_1YbrJFWsXentUxb,Very Good,"Bonza, beaut, ripper",,"It's an adjective, ergo it fits well in any sentence extolling the virtues of something or someone.",Numerous times & places growing up. Less common now.,
A1604,R_1ODEI4xaMOE2K0K,Very Good,'too deadly',,that new bike of your is too deadly,"at primary schools, at the footy, everywhere",I believe it has indigenous origins/ownership and it's use has grown in the broader alice springs community
A1605,R_2uIeTlE8ubkef6Y,Very Good,Awesome,,How was the movie? It was awesome.,,
A1606,R_1mCREnK6nuCjOV2,Very Good,bonza,,Bonza barby Bob.,"Casual, friendly gatherings.",
A1607,R_2YPvofOihY9SviG,Very Good,pearler,,That catch was a pearler.,"Friends, TV sport",
A1608,R_1OvDYT35Lc5xkB2,Very Good,beaut,,""" This meat pie is ""beaut"".","Only from male friends, at school, at work & socially.","It goes back to, as far back as I can go."
A1609,R_UAMRxaK5afFOdBD,Very Good,Bonza,,That's a bonza ute mate,Rarely,No
A1610,R_12GAecBT6dKm4cH,Very Good,bonza also beaut,,She's a bonza little girl/,Dad,Don't hear so much these days.
A1611,R_rlp8j51Ega1Dvi1,Very Good,bonza,,That's bloody bonza!,Dad slang,
A1612,R_qCaPWpsfg0R9DlT,Very Good,real beaut,,that a real beaut hat you've got there,regularly used to praise everyday things in casual conversation at home & when meeting friends,
A1613,R_22Mw2WJJma7Dvr7,Very Good,bonza,,you bonza!,Mostly on TV in the 70's,"I haven't heard it recently, so it may be dying"
A1614,R_pMnjPtsSSUElV4Z,Very Good,Bonzer,,That was a bonzer meal,More as a kid or in media,
A1615,R_1gNpgZINSDHkzdQ,Very Good,grouse,,It was grouse,"1960s, 1970s at school",probably has died out.
A1616,R_1DXNPz6Z1klUlKN,Very Good,Bonza,,He bought a bonza new car,Old Australian films or books,Not really used much these days (I don't think I have used it or my friends)
A1617,R_p43gYFBngKnTFCx,Very Good,Grouse,,That house is grouse!,Largely amongst friends from Melbourne,I hate it lol
A1618,R_3flPTUaW9FvCggT,Very Good,Bonza,,"That pie is fucking bonza, mate!","Humans? I mean, people say it when referring to ""something very good"", its not locational...",
A1619,R_2tFhZY2WCEzbm6I,Very Good,bonza,,thats bonza,80's reference- used by my dad (72 yrs),
A1620,R_3PU07sfRWHaVgQ0,Very Good,Ripper,,That's a ripper of a lunch darl,Common word,Tends to have a kiddy type feel
A1621,R_27O1LK8HV5bUz1r,Very Good,schmick,,the reply given to a question about how some object looks or process is proceeding,"at work, especially by tradies",looks like it is derived from german. Schmicko is also very commonly used Sounds like the dog treat but not used in that sense at all. I've never seen it spelled
A1622,R_cZaPBrcLf5nX5pn,Very Good,Bonzer,,Bonzer party,"Tv, books",
A1624,R_1OBmzHlPuSHFoel,Very Good,Beautie,,That's a beautie,,
A1625,R_9RY5eek8tH9xtLP,Very Good,Bonza,,She's a bonza sheila,Tv,
A1626,R_1PT554lFT7v3Lig,Very Good,Bonza,,We thought it was bonza when the cat finally caught the mouse.,I don't recall hearing it for a while now.,
A1627,R_2aUZfeN1scK3Pgm,Very Good,bonza,,that's a bonza pair of trackie daks yer wearing,"a few years ago, older Aussie male, in a pub",not used by younger Aussies
A1628,R_12GtmoidIT2PaU4,Very Good,Top shelf,,A wine 🍷 that is top shelf,I think my father used it. I've used it and it's been around for yonks,It applies to more than just wine 🍷 anything that is very good quality
A1629,R_AaL4i8pxxyvCe89,Very Good,bloody bewdy,,Barty won Wimbledon - bloody bewdy!,"Sporting triumphs, any good news really","bewdy = beauty as in ""beautiful"""
A1630,R_shWylULURS9z9Xb,Very Good,Bonza,,That's bloody Bonza mate,Probably in the 70's via tv on a Paul hogan type show,Similar to You Beauty and You Little Ripper
