participantID,responseID,prompt,slang,meaning,exampleUsage,whenWhereUsed,additionalNotes
A0514,R_3G0rIj9We3pQLWt,Attractive Person,Good sort,,She is a good sort.,Usually down at the beach,
A0515,R_2t5VJzeUh1jJC5d,Attractive Person,Spunk,,He's a real spunk,Probably not for a few years,"Tends to refer to physical attributes, rather than attractive personality"
A0516,R_1N48VSV9F40QduM,Attractive Person,beauty,,She's a bloody beauty,,
A0518,R_2f7niCI0aewIIEc,Attractive Person,Eye candy,,,,Not sure it's aussie or an import
A0520,R_3oLo35G8mso5uCq,Attractive Person,Spunk,,He's such a spunk! / Wow she looks so spunky,Casual speech,Not sure if this is Aussie
A0521,R_2bTZpsSS3lZrNID,Attractive Person,Good on the eye.,,"Wow, she or he looks good on the eye.",I hear it every now and again behind closed doors. (political correctness),
A0523,R_WvBSiP6QRHPybhD,Attractive Person,Spunk,,She's a bit of a spunk that one,Cronulla 1970s,
A0526,R_1UlFCeKiyxIAB3z,Attractive Person,Glama,,She's was a glama.,About 35 years ago.,It was used around mid 1980's
A0528,R_3DbSFBUOBtI1Xdf,Attractive Person,"""beaut in a ute""",,Check out the beaut in a ute,It's gay slang for a cute tradie type guy,
A0530,R_3NBPU8iSwrLfncK,Attractive Person,cracker,,Oh she's a cracker.,"On television, especially in the late '90s and early '00s.","Applies far more to women than men (I hate being so binary, but that's how it's used). Related to 'cracker' meaning something good."
A0531,R_1QMW4Q6tA4FO4KI,Attractive Person,Spunk.,,He's a bit of a spunk.,Many places.,
A0533,R_BG0RoJ3FUwC7Fpn,Attractive Person,A bit of alright,,,,
A0534,R_333eeBcSQcAEYi8,Attractive Person,Ten out of ten. Hot.,,She's hot.,,
A0535,R_5dr1TrKLYOpgDex,Attractive Person,woh,,seeing a beautiful women,used it since being a youngster,self explanatory
A0536,R_10wORkerGSt1MOp,Attractive Person,stunner,,That sheila is a real stunner.,Not often these days,
A0538,R_3PBjtjabKqtbD2p,Attractive Person,Spunk,,She's a spunk,,
A0539,R_2sRo2vOhn401jwN,Attractive Person,Good-looker,,My mate's girlfriend is a real good-looker.,Very common useage in my adolescent and young adult years. Seems to be declining now.,Useful. Conveys a definite sense of admiration. Only ever used by me in relation to females.
A0540,R_2c6JKy7zhniek7p,Attractive Person,Hot,,She's hot,Younger people discussing others,
A0541,R_3gU6J57YQxax7Hw,Attractive Person,AAAWWWW,,When you see a sheila or bloke driving or passing by.,Back in the 60's and early 70's.,Used by teenage males mostly while cruising around
A0542,R_9HXk7GpXVo6KNgt,Attractive Person,spunky a spunk,,that sheila is very spunky or that guy is a spunk,In 1970's,no
A0545,R_1OPGtApOGYXQhSh,Attractive Person,Looker,,She' a looker.,,
A0548,R_1oIjESLljr9vneN,Attractive Person,A bit of a dish,,Ooh he's a bit of a dish.,Mum in response to handsome men in the TV,My aunties used it too
A0550,R_3EKCk5s6gpM8s46,Attractive Person,hot,,She's hot,Primary and high school through late 90s and 2000s,"Bit juvenile, wouldn't use as an adult - may not be uniquely Australian? But certainly commonly used"
A0551,R_3EaPhurCbUhOB8w,Attractive Person,Spunk,,He was a real spunk,Still used and all my life,
A0552,R_r8Br5WvHb7luZnH,Attractive Person,Good lookin or looker,,The brunette one is a real looker,"Not so much these days, its politically incorrect",
A0553,R_2TvIjwK6hPJKFpb,Attractive Person,spunk,,They're such a spunk,television program,
A0554,R_1OVyecCttlgDoJ1,Attractive Person,Stunner,,See a good looking girl - 'She's a stunner',Growing up in general conversation,No
A0555,R_3dTlwE19juQhFn3,Attractive Person,good sort,,,,
A0556,R_31nhXsDMCKxpmLP,Attractive Person,flash as a rat with a gold tooth.get a gander at that,,as above,pub club and in between,
A0557,R_1jx2LTLnMVNrXdW,Attractive Person,Spunk,,Drongo's gonna ask out that spunk from the servo,Amongst friends but more commonly about females,Not used as much these days thankfully as it's sexist
A0558,R_3KH3TF2byRXKTf0,Attractive Person,good sort,,,,
A0559,R_300Odo3JKSaluyW,Attractive Person,Corker,,She's a real corker,My brothers,I don't hear it anymore
A0562,R_2q3k0S5zgcUy0J2,Attractive Person,A good sort; eye candy,,Chris Hemsworth is great eye candy,Conversations; social media,Not sure eye candy is Aussie
A0564,R_2qmb8pRER9EEfMs,Attractive Person,looker,,"well, shes a bit of a looker",friends,
A0565,R_3hGgkszzVRBP8Xm,Attractive Person,Stunner,,"look at that, what a stunner",Mainly around women,
A0566,R_3MtW7S6tfm7r7WN,Attractive Person,Good sort,,She's a good sort or he's a good sort.,In conversations about the opposite sex - recently,Has been around & been used for ages
A0568,R_2vZZCNG1qxhQJyo,Attractive Person,looker,,,,
A0570,R_3n9lT4mEPFfsQy7,Attractive Person,stunner,,that model is a stunner,commonly used by blokes,
A0571,R_2xVKJvHD0dsCezS,Attractive Person,"A spunk, or spunky.",,"'You're looking spunky today, darling'.","Through out my youth, I'm now 63.","I grew up in a fairly beach orientated culture, don't tend to hear the word used these days."
A0573,R_3MGrSHf97IUHBKz,Attractive Person,Glamour,,She's a glamour,Men speaking of beautiful women,
A0575,R_2zvFfF335JBFDB1,Attractive Person,Flash,,A flash looking chap,Older family and friends,
A0576,R_SPCDRXmWN6czlkt,Attractive Person,looker,,she's a great looker.,not recently,I am showing my age!
A0577,R_3Oj2ma0EsQ2RQTl,Attractive Person,Spunk,,,,
A0578,R_21GuyLZ8fZbc1al,Attractive Person,Hottie,,Look at her. What a hottie!,Frequently. Usually used by males to refer to females and vice versa.,Relative recent arrival. My father would have referred to a hottie as a good sort.
A0579,R_1NnsBp3kl0uQiTl,Attractive Person,She's quite the sort. Or a showstopper,,"When a bloke spots a good looking sheila, they might make a comment that she is quite the sort.",My father would say things like that when he spoke of when he first saw mum.,"My father also spoke of when he would go to the local dances, he learnt his lesson when he asked a girl to dance and then found out why such an attractive girl was by herself. She smelt like an old pole cat. (She stunk.)."
A0581,R_3iCgSqyGkzAxx6R,Attractive Person,Spunk,,They are such a spunk,I heard it on TV a while ago,
A0583,R_xeVNsWxBd379RJL,Attractive Person,spunk,,,,
A0584,R_OD0RwcgNUR56rBf,Attractive Person,Hot,,That sheila is fucken hot.,"Recently, at the pub.",
A0587,R_21ErQHoCtOmn2SN,Attractive Person,Grouse,,She's a grouse lookin sheila.,Building sites 60s and 70s,My late wifes mothers name was Sheila.
A0588,R_3ptpA3HwRfYhBar,Attractive Person,Stunner,,What a stunner,"Recently - you know them, a stunner.",
A0591,R_2pKQZA1D1qMT374,Attractive Person,Hottie,,Wow she is a hottie.,With mates at the pub.,
A0592,R_3Dnp6fAQdcjULTi,Attractive Person,Looker,,Sally is a bit of a looker,Friends,
A0593,R_3n0gA7vxDcOBOHr,Attractive Person,Looker,,She's a looker,,
A0594,R_UnmC9RNZeeeypwZ,Attractive Person,sheila,,check at that shiela,very occasionally,
A0596,R_brBDBzXFJFXCgxj,Attractive Person,cop an eyeful,,guys at a pub leering at good-looking women drinking - alone,being on the receiving end of the comment and then the physical follow-up from the drunken slob,it will probably always have a place by people with the less intellect as above
A0597,R_1PbL4wrVXk8aGlC,Attractive Person,Stunner,,Isn't she a stunner?,,
A0598,R_1CHg3qdFpHbiDP3,Attractive Person,Ripper,,She's a real ripper,As a little bloke,My missus was a real ripper looking shelia
A0599,R_2AZNYDaw1kV4NUu,Attractive Person,Good sort,,Bloody hell she's a good sort.,"Not so much these days replaced with the American ""hot""",
A0600,R_2B8rIS4lIXMUqQp,Attractive Person,grouse sheila,,Your wife is a grouse shiela,pub/BBQ conversation,no
A0601,R_1Kd0XVo3p8asLu1,Attractive Person,Looker,,Have a gander at that looker!,Years ago,Not totally sure if it's Aussie
A0602,R_2y9NF5FoEvHyKLa,Attractive Person,Hottie,,He's/she's a hottie,,
A0603,R_u9yB8GnhDHpAELv,Attractive Person,Good look'in sort,,Did you see that good loo'in sort?,One of my dad's favourites,
A0604,R_Z1TVa5bzR8YePiV,Attractive Person,Spunk rat,,He's a spunk rat,,
A0605,R_2EGnXWKwYUAGKlm,Attractive Person,Lustbucket,,She's a lustbucket.,"Last weekend, Merewether Golf Club",Probably quite uncommon.
A0606,R_2tmsM6kav4VnxH8,Attractive Person,Head turner,,I was down the street and I saw this sheila and she was a real head turner (worth a second look),General blokes talk,No
A0609,R_pSD1Net1TmSRQXv,Attractive Person,Good looking sheila,,,,
A0610,R_2PiM2coV218mjvA,Attractive Person,Not bad,,"He/ she is ""not bad""",While admiring someone in company of others,
A0611,R_yt4znSw1Xo3OQYV,Attractive Person,Looker,,She's a looker.,general conversation,
A0612,R_2Pi3eAeItDmeuAi,Attractive Person,foxy,,usually just a descriptor...used in pick up lines.,on kath and kim,
A0613,R_so3HOzWtSfPPLFf,Attractive Person,Looker.,,"Wow, she's a looker.","Conversation, but not for a while.",
A0614,R_2V9EFNWSMcOrikl,Attractive Person,Bit of a looker,,"Check out that bird at the bar, bit of a looker","Movies, in books",
A0617,R_3qjHUtGYza3qXFG,Attractive Person,"Looka, *(looker)",,she was quite al looka,"My childhood, and even more, often used by older generation",
